snapshot_date,policy_start_year,business_type_category,chengdu_branch,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,D,E,,,0106移动展业(App),7051.91,1074.7472,10,0,0,1398.05,0,7051.91,861.6772,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,E,B,,,0106移动展业(App),15018.88,4630.4622,17,0,0,2595.09,0,15018.88,3830.3715,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,E,C,,,0101柜面,1613.2,524.5662,2,0,0,290.38,0,1613.2,430.143,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,E,C,,,0106移动展业(App),14311.27,5004.6275,17,1,0,2383.74,0,14311.27,4171.0376,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,E,E,,,0101柜面,806.6,519.3178,1,0,0,241.98,0,806.6,363.5225,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,E,E,,,0106移动展业(App),16462.24,7122.2444,20,1,650,3455.52,0,16462.24,4977.2438,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,续保,F,E,,,0106移动展业(App),1037.74,15.9,1,0,0,0,0,1037.74,15.9,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,,,,0106移动展业(App),72971.99,25416.0536,80,5,7925.95,13252.31,0,72971.99,12874.3404,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,,,,0202APP,1037.74,28.4,1,0,0,155.66,0,1037.74,24.14,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,A,,,0106移动展业(App),10283.06,3760.7547,11,0,0,1659.9,0,10283.06,3153.6906,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,B,,,0106移动展业(App),17311.39,6418.1849,19,0,0,2637.72,0,17311.39,5440.2521,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,C,,,0106移动展业(App),7311.35,2826.8103,8,1,1218,1210.37,0,7311.35,1140.8411,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,,E,,,0106移动展业(App),2688.69,1007.7489,3,0,0,555.66,0,2688.69,799.4818,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,A,,,0106移动展业(App),14485.53,5916.6242,20,0,0,3115.76,0,14485.53,4643.99,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,B,,,0101柜面,4033.02,1480.9421,6,1,2055.41,1077.25,0,4033.02,-970.0387,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,B,,,0106移动展业(App),93190.42,38017.2132,130,5,13531.53,18039.97,0,93190.42,17126.2424,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,B,,,0107B2B,627.36,309.383,1,0,0,188.2,0,627.36,216.5721,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,C,,,0101柜面,716.98,113.9311,1,0,0,143.4,0,716.98,91.1442,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,C,,,0106移动展业(App),14858.53,5532.7448,17,0,0,3044.08,0,14858.53,4399.2466,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,E,,,0101柜面,627.36,405.6355,1,0,0,188.2,0,627.36,283.95,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,A,E,,,0106移动展业(App),4084.92,2268.3917,5,0,0,867.59,0,4084.92,1786.6114,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,A,,,0106移动展业(App),2419.82,1186.8903,3,0,0,485.74,0,2419.82,948.6411,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,B,,,0101柜面,7726.44,3347.1681,12,0,0,1981.06,0,7726.44,2488.9539,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,B,,,0106移动展业(App),185275.73,78465.9123,274,4,7304.34,36360.94,0,185275.73,55762.3922,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,B,,,0107B2B,806.6,102.5284,1,0,0,161.32,0,806.6,82.0227,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,C,,,0101柜面,3721.7,995.4567,5,0,0,826.44,0,3721.7,774.4058,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,C,,,0106移动展业(App),61495.37,23094.7387,92,2,3151.61,11988.51,0,61495.37,15440.814,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,E,,,0101柜面,627.36,104.8465,1,0,0,188.2,0,627.36,73.3939,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,E,,,0106移动展业(App),5834.92,1823.7153,9,0,0,1348.26,0,5834.92,1402.3141,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,B,E,,,0107B2B,627.36,218.2869,1,0,0,144.28,0,627.36,168.0854,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,A,,,0106移动展业(App),806.6,241.3354,1,0,0,40.33,0,806.6,229.2687,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,B,,,0101柜面,4273.27,2295.672,7,0,0,1281.96,0,4273.27,1606.9817,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,B,,,0106移动展业(App),67734.58,26839.8392,89,1,0,14193.04,0,67734.58,21215.8446,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,C,,,0101柜面,1523.59,261.5128,2,0,0,394.33,0,1523.59,193.829,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,C,,,0106移动展业(App),31212.38,11670.472,46,2,2000,6310.04,0,31212.38,7311.1151,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,E,,,0101柜面,716.98,168.9323,1,0,0,93.21,0,716.98,146.9705,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,E,,,0106移动展业(App),7896.24,2995.281,12,1,1278.81,1920.33,0,7896.24,988.0322,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,C,F,,,0106移动展业(App),896.23,76.9,1,0,0,188.21,0,896.23,60.7509,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,D,B,,,0106移动展业(App),20216.25,9852.3609,25,0,0,3962.75,0,20216.25,7921.1203,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,D,C,,,0101柜面,2599.06,1201.1899,3,0,0,627.36,0,2599.06,911.2472,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,D,C,,,0106移动展业(App),16617.93,6248.7919,19,1,600,3047.4,0,16617.93,4502.8869,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,D,E,,,0101柜面,1443.4,751.9266,2,0,0,433.03,0,1443.4,526.3434,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,D,E,,,0106移动展业(App),14306.64,6612.9103,21,0,0,2418.53,0,14306.64,5495.0013,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,A,,,0106移动展业(App),1792.46,627.7702,2,0,0,89.62,0,1792.46,596.3828,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,B,,,0101柜面,896.23,456.709,1,0,0,268.87,0,896.23,319.6958,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,B,,,0106移动展业(App),40495.31,19504.3359,46,2,3526.43,7069.1,0,40495.31,12573.1141,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,C,,,0101柜面,2419.8,967.5517,3,0,0,604.95,0,2419.8,725.6638,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,C,,,0106移动展业(App),46230.3,18845.3852,57,3,31511.37,8549.26,0,46230.3,-16151.0173,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,E,,,0101柜面,4481.13,2190.9805,5,1,2000,935.05,0,4481.13,-266.198,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,E,,,0106移动展业(App),56665.02,20559.5581,69,2,2000,11798.51,0,56665.02,14278.7486,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,E,,,0107B2B,896.23,473.897,1,0,0,268.87,0,896.23,331.7273,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,E,E,,,0202APP,933.96,5.12,1,0,0,214.81,0,933.96,3.9424,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,F,E,,,0101柜面,627.36,89.4,1,0,0,0,0,627.36,89.4,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,F,E,,,0106移动展业(App),627.36,51.6,1,0,0,0,0,627.36,51.6,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,X,,,,0106移动展业(App),2688.69,1327.0547,3,0,0,699.06,0,2688.69,982.0202,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,FALSE,单交,FALSE,转保,X,X,,,0106移动展业(App),627.36,190.7862,1,0,0,87.82,0,627.36,164.0793,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,A,A,,,0106移动展业(App),716.98,381.9801,1,0,0,35.85,0,716.98,362.8805,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,A,B,,,0106移动展业(App),2240.56,471.9592,3,0,0,71.69,0,2240.56,456.8582,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,B,B,,,0106移动展业(App),627.36,177.0358,1,0,0,31.36,0,627.36,168.1863,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,B,D,,,0106移动展业(App),933.96,326.0864,1,0,0,0,0,933.96,326.0864,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,B,E,,,0106移动展业(App),716.98,25.5,1,0,0,35.85,0,716.98,24.225,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,续保,C,A,,,0106移动展业(App),896.23,52.5,1,0,0,44.81,0,896.23,49.8751,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,A,A,,,0106移动展业(App),3853.76,1813.8089,5,0,0,192.69,0,3853.76,1723.1176,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,A,B,,,0106移动展业(App),3136.79,932.3922,4,1,0,156.83,0,3136.79,885.7754,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,B,A,,,0106移动展业(App),3174.52,1416.244,4,0,0,158.73,0,3174.52,1345.43,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,B,C,,,0106移动展业(App),806.6,56,1,0,0,40.33,0,806.6,53.2,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,B,D,,,0106移动展业(App),1523.58,176.0218,2,0,0,0,0,1523.58,176.0218,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,C,A,,,0106移动展业(App),716.98,331.9716,1,0,0,35.85,0,716.98,315.3725,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,C,B,,,0106移动展业(App),830.19,361.6444,1,0,0,41.51,0,830.19,343.562,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,D,A,,,0106移动展业(App),3405.67,1583.7674,4,1,0,35.85,0,3405.67,1567.0958,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,F,A,,,0106移动展业(App),896.23,344.7825,1,0,0,0,0,896.23,344.7825,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,主全,FALSE,转保,F,E,,,0106移动展业(App),1613.2,663.9718,2,0,0,0,0,1613.2,663.9718,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,续保,A,A,,,0106移动展业(App),1433.96,815.1964,2,0,0,71.7,0,1433.96,774.4355,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,续保,A,B,,,0106移动展业(App),2150.95,931.2805,3,0,0,107.53,0,2150.95,884.724,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,,,,,0106移动展业(App),896.23,257.8196,1,0,0,44.81,0,896.23,244.929,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,A,A,,,0106移动展业(App),1613.21,346.7044,2,0,0,80.66,0,1613.21,329.3693,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,A,B,,,0106移动展业(App),1344.34,387.547,2,0,0,67.21,0,1344.34,368.1717,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,A,C,,,0106移动展业(App),627.36,178.8262,1,0,0,31.36,0,627.36,169.8872,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,B,B,,,0106移动展业(App),716.98,40.4,1,0,0,35.85,0,716.98,38.3799,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,B,C,,,0106移动展业(App),896.23,34.4,1,0,0,44.81,0,896.23,32.6801,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,交三,FALSE,转保,D,A,,,0106移动展业(App),806.6,533.6205,1,0,0,40.33,0,806.6,506.9395,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,单交,FALSE,转保,,,,,0106移动展业(App),1792.46,306.7746,2,0,0,8.96,0,1792.46,305.2411,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,单交,FALSE,转保,A,C,,,0101柜面,716.98,362.5005,1,0,0,35.85,0,716.98,344.375,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,单交,FALSE,转保,A,C,,,0106移动展业(App),2061.32,700.2033,3,0,0,103.05,0,2061.32,665.1986,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,交强险,TRUE,单交,FALSE,转保,D,A,,,0101柜面,985.85,588.809,1,0,0,0,0,985.85,588.809,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,,A,,,0106移动展业(App),2046.69,656.0623,1,0,0,470.74,2274.1063,2046.69,505.1675,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,,B,,,0106移动展业(App),3774.82,1957.9611,2,2,70.7,537.52,4254.472,3774.82,1608.4049,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,A,A,,,0106移动展业(App),4933.56,1433.3226,5,0,0,1400.11,6623.1241,4933.56,1026.5556,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,A,B,,,0101柜面,939.91,316.7368,1,0,0,216.18,1189.7741,939.91,243.8871,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,A,B,,,0106移动展业(App),395844.86,113215.6108,235,15,52431.29,109904.64,536470.7603,395844.86,29350.4885,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,A,C,,,0106移动展业(App),125480.31,40491.6625,63,9,29840.58,37482.95,169435.5816,125480.31,-1444.4165,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0101柜面,2426.24,763.8479,3,0,0,680.03,3420.5106,2426.24,549.7555,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0106移动展业(App),742521.72,209374.8406,433,19,43787.09,210053.86,986817.318,742521.72,106357.1688,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0107B2B,1605.34,650.9324,1,1,11834.36,642.13,2058.1314,1605.34,-11443.7981,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0202APP,1491.17,62.6,2,0,0,372.79,1863.9483,1491.17,46.9501,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,C,,,0106移动展业(App),386046.07,92595.2034,169,18,59257,112157.61,513097.7493,386046.07,6436.604,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,D,,,0106移动展业(App),29164.74,7088.9848,15,1,0,8216.85,38641.0541,29164.74,5091.74,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,E,,,0106移动展业(App),21184.08,2084.2267,4,0,0,5174.71,28067.2152,21184.08,1575.1053,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,B,F,,,0106移动展业(App),25857.24,1705.0507,8,0,0,6706.58,35560.0057,25857.24,1262.8125,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,B,,,0101柜面,1788.31,496.7277,2,0,0,520.72,2325.2256,1788.31,352.0906,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,B,,,0106移动展业(App),207171.23,53543.5924,125,7,262420.99,56573.75,267206.9873,207171.23,-223498.9347,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,C,,,0106移动展业(App),247370.49,62571.3122,127,11,42909.37,71902.81,324201.1644,247370.49,1474.4325,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,D,,,0106移动展业(App),70545.48,15338.7008,30,4,12492.01,21651.38,94137.005,70545.48,-1860.9679,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,E,,,0106移动展业(App),29025.47,4741.4807,6,0,0,7808.63,39990.8082,29025.47,3465.8952,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,C,F,,,0106移动展业(App),8323.84,816.634,2,0,0,2247.44,11445.2699,8323.84,596.1425,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,A,,,0106移动展业(App),3268.59,1033.7472,2,0,0,477.32,4236.6028,3268.59,882.7866,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0106移动展业(App),97548.27,31057.2191,62,5,8288.06,27659.28,117355.0076,97548.27,13963.054,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0202APP,1204.62,630.0679,2,0,0,60.22,1560.5088,1204.62,598.5702,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,C,,,0106移动展业(App),108400.96,24896.4677,49,4,7464.7,30806.81,134072.8605,108400.96,10356.3622,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,D,,,0106移动展业(App),71876.3,19219.9246,30,0,0,20802.09,92825.7004,71876.3,13657.3873,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,E,,,0106移动展业(App),94303.99,18035.8591,28,5,6333.08,27567.36,121139.8535,94303.99,6430.4569,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,D,F,,,0106移动展业(App),11078.07,987.6998,5,0,0,3549.4,13810.2846,11078.07,671.242,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,E,B,,,0106移动展业(App),8518.91,2917.2936,4,2,2455.59,1995.79,7066.3731,8518.91,-221.753,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,E,C,,,0106移动展业(App),19291.32,8326.5929,7,4,7041.76,6017.58,25014.4914,19291.32,-1312.4979,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,E,C,,,0202APP,2668.53,387.4852,1,0,0,133.43,1947.8314,2668.53,368.1104,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,E,D,,,0106移动展业(App),12829.92,3466.9208,9,2,216.98,3175.33,14011.0307,12829.92,2391.8982,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,E,E,,,0106移动展业(App),1960.62,934.6517,1,0,0,470.55,1750.5486,1960.62,710.3347,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,续保,X,X,,,0106移动展业(App),3152.02,942.3113,3,0,0,756.65,3872.5362,3152.02,716.1072,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,,A,,,0106移动展业(App),2180.37,1278.3539,1,0,0,457.87,2422.6344,2180.37,1009.9041,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,,B,,,0106移动展业(App),6524.77,2747.7172,3,1,0,1400.92,7221.8764,6524.77,2157.7604,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,,C,,,0106移动展业(App),13828.31,8080.5952,2,2,3968.08,5531.33,15511.2827,13828.31,880.2736,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,,E,,,0106移动展业(App),2252.94,814.7619,1,0,0,585.77,2503.2709,2252.94,602.9218,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,A,A,,,0106移动展业(App),12734.52,3674.8693,5,1,1000,3233.84,16978.6094,12734.52,1741.6626,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,A,B,,,0106移动展业(App),224723.39,72325.1115,68,4,46981.6,66494.32,310385.8785,224723.39,3942.9394,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,A,B,,,0201PC,1633.88,107.4332,1,0,0,102.94,3267.7638,1633.88,100.6645,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,A,C,,,0106移动展业(App),195523.33,66566.7381,46,5,49055.49,63896.12,270175.6751,195523.33,-4242.4541,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,B,A,,,0106移动展业(App),2510.68,564.1838,2,0,0,702.98,3260.6321,2510.68,406.2147,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,B,B,,,0101柜面,1702.22,1105.2771,1,0,0,680.88,2238.2936,1702.22,663.1715,38
2025/9/14,2025,非营业客车旧车非过户,成都,新都,非营业个人客车,商业保险,FALSE,主全,FALSE,转保,B,B,,,0106移动展业(App),997754.26,313604.2884,399,21,114726.73,299951.92,1348855.016,997754.26,104599.6262,38
